"preset","siteId","kind","hostname","resolvedIpHash","ipVersion","matchedRule","matchedRuleSet","route","dns","protocol","generation","eventCount"
"russia","yandex_market","dns","mc.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","8"
"russia","yandex_market","route","favicon.yandex.net","hmac-sha256:d093416b75a2580f4efd2b3cd9b602e8","IPv4","route[6]:route","zeon-ru-yandex","DIRECT","DIRECT","TLS/TCP","1785483079407003","5"
"russia","yandex_market","dns","adfstat.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","4"
"russia","yandex_market","dns","adfstat.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","8"
"russia","yandex_market","dns","adfstat.yandex.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","8"
"russia","yandex_market","dns","market-baobab.yandex.ru","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","yandex_market","dns","market-baobab.yandex.ru","hmac-sha256:8d2b9849a9d5a5fd1106c69e75dba53a","IPv4","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","yandex_market","dns","market-baobab.yandex.ru","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","yandex_market","route","market-baobab.yandex.ru","hmac-sha256:8d2b9849a9d5a5fd1106c69e75dba53a","IPv4","route[6]:route","zeon-ru-yandex","DIRECT","DIRECT","TLS/TCP","1785483079407003","2"
"russia","yandex_market","dns","media-adv.market.yandex.ru","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","yandex_market","dns","media-adv.market.yandex.ru","hmac-sha256:0ec236beef492953ad2296ac8e73eb8d","IPv4","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","yandex_market","dns","media-adv.market.yandex.ru","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","yandex_market","route","media-adv.market.yandex.ru","hmac-sha256:0ec236beef492953ad2296ac8e73eb8d","IPv4","route[6]:route","zeon-ru-yandex","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","yandex_market","dns","api.passport.yandex.ru","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","yandex_market","dns","api.passport.yandex.ru","","","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","yandex_market","dns","api.passport.yandex.ru","hmac-sha256:149aa3ccaeb74ebf282e7a0387330a6f","IPv4","dns[3]:route","zeon-ru-yandex","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","yandex_market","route","api.passport.yandex.ru","hmac-sha256:149aa3ccaeb74ebf282e7a0387330a6f","IPv4","route[6]:route","zeon-ru-yandex","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","vk","dns","vk.com","hmac-sha256:475a0d9a2d41f98b98b3361a4f51600d","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.com","hmac-sha256:f0fee65f26dad56b0379a204bdae3f9c","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.com","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785483079407003","2"
"russia","vk","dns","vk.com","hmac-sha256:8f89bd0bc7d3e91fcc28040020fea1fc","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","vk.com","hmac-sha256:b42f3870a34157b8bcd051b790f7e2cf","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.com","hmac-sha256:b1c44d2b95c176df259afd76e0385fc2","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.com","hmac-sha256:cda846f40c5f8c5ef9d05d8eaf8d2522","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","route","vk.com","hmac-sha256:475a0d9a2d41f98b98b3361a4f51600d","IPv4","route[9]:route","zapret-ru-ip","DIRECT","REMOTE","TLS/TCP","1785483079407003","2"
"russia","vk","dns","vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","2"
"russia","vk","dns","vk.ru","hmac-sha256:8f89bd0bc7d3e91fcc28040020fea1fc","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","vk.ru","hmac-sha256:b1c44d2b95c176df259afd76e0385fc2","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.ru","hmac-sha256:475a0d9a2d41f98b98b3361a4f51600d","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.ru","hmac-sha256:b42f3870a34157b8bcd051b790f7e2cf","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.ru","hmac-sha256:f0fee65f26dad56b0379a204bdae3f9c","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","vk","dns","vk.ru","hmac-sha256:cda846f40c5f8c5ef9d05d8eaf8d2522","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","2"
"russia","vk","route","vk.ru","hmac-sha256:8f89bd0bc7d3e91fcc28040020fea1fc","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","vk","dns","m.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","4"
"russia","vk","dns","m.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","m.vk.ru","hmac-sha256:b1c44d2b95c176df259afd76e0385fc2","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","4"
"russia","vk","dns","m.vk.ru","hmac-sha256:b42f3870a34157b8bcd051b790f7e2cf","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","4"
"russia","vk","dns","m.vk.ru","hmac-sha256:f0fee65f26dad56b0379a204bdae3f9c","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","4"
"russia","vk","dns","m.vk.ru","hmac-sha256:8f89bd0bc7d3e91fcc28040020fea1fc","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","4"
"russia","vk","dns","m.vk.ru","hmac-sha256:cda846f40c5f8c5ef9d05d8eaf8d2522","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","4"
"russia","vk","dns","m.vk.ru","hmac-sha256:475a0d9a2d41f98b98b3361a4f51600d","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","4"
"russia","vk","route","m.vk.ru","hmac-sha256:b1c44d2b95c176df259afd76e0385fc2","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","vk","dns","nel.wb.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","4"
"russia","vk","dns","nel.wb.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","8"
"russia","vk","dns","nel.wb.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","8"
"russia","vk","dns","api.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","vk","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","28"
"russia","vk","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","14"
"russia","vk","dns","r3.mail.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","vk","dns","top-fwz1.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","28"
"russia","vk","dns","api.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","r3.mail.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","api.vk.ru","hmac-sha256:2ccb77d4cfd0eb04cafda2212096fd7d","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","api.vk.ru","hmac-sha256:8a8793e51dbccd90acee0fd7a1e6b81d","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","api.vk.ru","hmac-sha256:a3576d7c4f625e1466722861b385059c","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","api.vk.ru","hmac-sha256:d385e33f4d45599986d978f1d032e598","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","api.vk.ru","hmac-sha256:152b5ab04ead8e0762bddab82eb7ddb1","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","api.vk.ru","hmac-sha256:a241bfd67d93c060980aeea3f0a13863","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","api.vk.ru","hmac-sha256:2f65a22e810daa6d25a18309c2b2fb77","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","api.vk.ru","hmac-sha256:85f80396fcf4b5987e15ccf9d2cb9486","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","r3.mail.ru","hmac-sha256:676f883ac08f69f3378a3db13d5db5fc","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","api.vk.ru","hmac-sha256:be2158718377ff898e74c781e64cf8cf","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","st7-14.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","vk","dns","st7-14.vk.ru","hmac-sha256:249b384da7253ceaaa4e99c6b8a62b11","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","st7-14.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","st.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","vk","dns","st.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","st.vk.ru","hmac-sha256:b42f3870a34157b8bcd051b790f7e2cf","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","st.vk.ru","hmac-sha256:cda846f40c5f8c5ef9d05d8eaf8d2522","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","st.vk.ru","hmac-sha256:8f89bd0bc7d3e91fcc28040020fea1fc","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","st.vk.ru","hmac-sha256:b1c44d2b95c176df259afd76e0385fc2","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","st.vk.ru","hmac-sha256:475a0d9a2d41f98b98b3361a4f51600d","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","st.vk.ru","hmac-sha256:f0fee65f26dad56b0379a204bdae3f9c","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","login.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","vk","route","st.vk.ru","hmac-sha256:b42f3870a34157b8bcd051b790f7e2cf","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","2"
"russia","vk","dns","login.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","login.vk.ru","hmac-sha256:9e068566bd1dec154e73e8049d9b5543","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","login.vk.ru","hmac-sha256:5b2f852b6053aa7f41239160e2c80fe4","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","route","login.vk.ru","hmac-sha256:9e068566bd1dec154e73e8049d9b5543","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","vk","dns","ads.vk.com","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","ads.vk.com","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785483079407003","2"
"russia","vk","dns","ads.vk.com","hmac-sha256:47bd1bd67ab866a084b512de348bd658","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","route","ads.vk.com","hmac-sha256:47bd1bd67ab866a084b512de348bd658","IPv4","route[9]:route","zapret-ru-ip","DIRECT","REMOTE","TLS/TCP","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","hmac-sha256:152b5ab04ead8e0762bddab82eb7ddb1","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","hmac-sha256:a241bfd67d93c060980aeea3f0a13863","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","hmac-sha256:2f65a22e810daa6d25a18309c2b2fb77","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","hmac-sha256:85f80396fcf4b5987e15ccf9d2cb9486","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","hmac-sha256:be2158718377ff898e74c781e64cf8cf","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","hmac-sha256:2ccb77d4cfd0eb04cafda2212096fd7d","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","hmac-sha256:8a8793e51dbccd90acee0fd7a1e6b81d","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","hmac-sha256:a3576d7c4f625e1466722861b385059c","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","web.api.vk.ru","hmac-sha256:d385e33f4d45599986d978f1d032e598","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","ads.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","vk","route","web.api.vk.ru","hmac-sha256:152b5ab04ead8e0762bddab82eb7ddb1","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","2"
"russia","vk","dns","ads.vk.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","vk","dns","ads.vk.ru","hmac-sha256:47bd1bd67ab866a084b512de348bd658","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","vk","dns","st.mycdn.me","","","dns[6]:route","","VPN","REMOTE","DNS/AAAA","1785483079407003","2"
"russia","vk","dns","st.mycdn.me","hmac-sha256:677ba7fad3053037e63e76bcd6347f5b","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","dns","st.mycdn.me","hmac-sha256:a8f2313b4d1f8804cecff7c32cd02746","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","dns","st.mycdn.me","hmac-sha256:eb6d9fc7944c065898b6025d5dbc1afa","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","dns","st.mycdn.me","hmac-sha256:958f4552a81940703e9dd69e73f8ba3f","IPv4","dns[6]:route","","VPN","REMOTE","DNS/A","1785483079407003","2"
"russia","vk","route","st.mycdn.me","hmac-sha256:677ba7fad3053037e63e76bcd6347f5b","IPv4","route[9]:route","zapret-ru-ip","DIRECT","REMOTE","TLS/TCP","1785483079407003","5"
"russia","vk","dns","st.mycdn.me","","","dns[6]:route","","VPN","REMOTE","DNS/HTTPS","1785483079407003","2"
"russia","vk","route","cbr.ru","hmac-sha256:e2494572cce0735628ecc3886e8e812a","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","1"
"russia","mail","dns","mail.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","3"
"russia","mail","dns","mail.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","mail","dns","mail.ru","hmac-sha256:b087487cd3b62c7c67546ca7ad15f42e","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","3"
"russia","mail","dns","mail.ru","hmac-sha256:e7f7a749a3ed293f3f3a74c1d55b0fdd","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","3"
"russia","mail","dns","mail.ru","hmac-sha256:46b98dff0dc44206adcc5450666b2ed7","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","3"
"russia","mail","route","mail.ru","hmac-sha256:b087487cd3b62c7c67546ca7ad15f42e","IPv4","route[8]:route","zapret-ru-domains","DIRECT","DIRECT","TLS/TCP","1785483079407003","2"
"russia","mail","dns","r3.mail.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/AAAA","1785483079407003","1"
"russia","mail","dns","r3.mail.ru","","","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/HTTPS","1785483079407003","1"
"russia","mail","dns","r3.mail.ru","hmac-sha256:676f883ac08f69f3378a3db13d5db5fc","IPv4","dns[5]:route","zapret-ru-domains","DIRECT","DIRECT","DNS/A","1785483079407003","1"
"russia","mail","dns","ad.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","36"
"russia","mail","dns","rs.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","32"
"russia","mail","dns","rs.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/AAAA","1785483079407003","32"
"russia","mail","dns","ad.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/A","1785483079407003","36"
"russia","mail","dns","ad.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","18"
"russia","mail","dns","rs.mail.ru","","","dns[2]:predefined","ru-adlist-hardcoded,geosite-ads,geosite-malware,geosite-phishing,geosite-cryptominers","BLOCK","BLOCK","DNS/HTTPS","1785483079407003","16"
